usage_id,customer_id,product_module,usage_date,active_users,errors,minutes_used
2513,23,Dashboard,2025-04-17,13,3,184
2514,5,Dashboard,2025-07-05,48,0,124
2515,51,Dashboard,2025-03-26,10,2,182
2516,64,Dashboard,2025-02-22,14,4,281
2517,24,Analytics,2025-03-14,20,1,94
2518,96,Dashboard,2025-07-06,5,3,71
2519,38,UserManagement,2025-02-19,24,1,21
2520,5,Dashboard,2025-04-09,40,4,251
2521,2,Analytics,2025-03-25,21,3,95
2522,39,Alerts,2025-03-05,38,2,295
2523,73,Reporting,2025-07-23,29,0,280
2524,78,Alerts,2025-02-11,31,1,237
2525,14,Alerts,2025-05-18,22,4,277
2526,43,Reporting,2025-04-15,46,4,11
2527,37,Dashboard,2025-06-07,12,0,251
2528,59,Dashboard,2025-06-04,19,3,80
2529,83,UserManagement,2025-04-06,20,5,249
2530,70,Dashboard,2025-03-12,7,5,38
2531,68,Dashboard,2025-04-25,36,0,126
2532,64,UserManagement,2025-07-02,11,3,249
2533,18,Reporting,2025-06-11,10,3,67
2534,65,UserManagement,2025-04-02,11,4,222
2535,60,Dashboard,2025-06-30,27,0,64
2536,35,Dashboard,2025-05-03,8,3,228
2537,25,Dashboard,2025-04-04,35,1,24
2538,15,UserManagement,2025-04-17,40,1,292
2539,43,Reporting,2025-02-16,27,1,272
2540,21,Analytics,2025-04-21,11,2,66
2541,94,UserManagement,2025-07-30,36,4,250
2542,59,Reporting,2025-04-27,36,5,89
2543,83,Dashboard,2025-06-04,41,0,76
2544,33,Reporting,2025-03-24,31,2,113
2545,92,Alerts,2025-05-20,45,2,206
2546,24,Alerts,2025-05-24,18,2,138
2547,2,Analytics,2025-02-13,45,1,256
2548,95,Dashboard,2025-05-25,16,5,261
2549,44,Analytics,2025-05-14,8,5,71
2550,38,Alerts,2025-04-16,43,5,284
2551,73,Analytics,2025-02-09,10,0,111
2552,87,Alerts,2025-05-31,29,1,258
2553,97,Alerts,2025-07-30,7,5,183
2554,25,Reporting,2025-04-16,49,5,126
2555,23,Dashboard,2025-07-23,3,2,30
2556,79,Alerts,2025-07-28,9,0,239
2557,82,Dashboard,2025-07-25,25,1,224
2558,52,Analytics,2025-06-22,31,0,296
2559,55,Analytics,2025-04-27,25,0,64
2560,66,Alerts,2025-03-21,31,0,13
2561,42,Dashboard,2025-02-28,11,4,103
2562,12,Alerts,2025-05-11,50,2,156
2563,52,Alerts,2025-05-07,2,3,290
2564,86,Reporting,2025-06-18,38,3,17
2565,13,Analytics,2025-03-07,45,4,291
2566,24,Dashboard,2025-04-12,24,5,197
2567,18,Analytics,2025-05-31,29,3,190
2568,62,Reporting,2025-03-11,38,2,248
2569,42,UserManagement,2025-04-22,37,3,266
2570,32,Analytics,2025-06-12,12,2,26
2571,1,Reporting,2025-02-24,29,4,17
2572,34,Analytics,2025-02-17,2,0,96
2573,50,Dashboard,2025-04-22,32,2,141
2574,31,Reporting,2025-07-18,43,3,160
2575,58,UserManagement,2025-03-06,37,4,109
2576,97,Analytics,2025-04-13,23,5,79
2577,35,Reporting,2025-06-29,22,2,119
2578,43,UserManagement,2025-02-19,6,2,212
2579,39,Dashboard,2025-04-23,24,2,105
2580,75,Analytics,2025-06-17,5,3,93
2581,93,Alerts,2025-04-19,12,1,72
2582,74,Dashboard,2025-05-11,9,1,210
2583,2,Dashboard,2025-03-21,40,2,29
2584,34,Dashboard,2025-06-21,20,3,206
2585,84,Dashboard,2025-04-11,44,0,205
2586,47,UserManagement,2025-06-02,26,1,292
2587,89,Alerts,2025-07-06,10,2,190
2588,31,Analytics,2025-06-29,8,3,243
2589,8,Dashboard,2025-03-24,43,3,142
2590,86,Analytics,2025-07-01,13,0,213
2591,16,Reporting,2025-02-20,41,0,251
2592,60,Dashboard,2025-03-06,21,0,20
2593,40,Dashboard,2025-04-22,19,4,209
2594,21,Analytics,2025-02-21,46,0,236
2595,52,Alerts,2025-05-26,6,0,192
2596,88,Reporting,2025-03-12,23,4,43
2597,65,Alerts,2025-06-21,39,0,233
2598,91,Analytics,2025-05-10,32,0,70
2599,99,UserManagement,2025-06-09,2,1,135
2600,40,Dashboard,2025-07-08,40,0,196
2601,89,UserManagement,2025-07-08,38,5,82
2602,16,Analytics,2025-07-25,27,3,55
2603,82,Analytics,2025-04-11,11,4,174
2604,38,Analytics,2025-07-29,24,1,38
2605,48,Analytics,2025-02-21,17,0,69
2606,79,Dashboard,2025-03-02,13,3,218
2607,29,UserManagement,2025-06-22,33,3,162
2608,29,Reporting,2025-07-24,18,2,84
2609,18,Dashboard,2025-02-23,34,0,208
2610,62,Analytics,2025-03-14,2,3,47
2611,20,Analytics,2025-07-11,32,1,12
2612,59,Dashboard,2025-03-07,21,3,255
2613,96,UserManagement,2025-04-25,11,4,14
2614,78,UserManagement,2025-07-25,4,0,121
2615,48,Alerts,2025-06-28,42,4,111
2616,54,Alerts,2025-04-06,16,0,196
2617,90,Alerts,2025-02-19,45,4,33
2618,71,Analytics,2025-02-20,20,0,277
2619,61,Dashboard,2025-05-01,17,5,142
2620,97,Dashboard,2025-06-14,29,5,90
2621,69,Alerts,2025-05-31,28,2,154
2622,86,UserManagement,2025-02-14,22,3,118
2623,28,Alerts,2025-06-05,3,0,67
2624,98,Dashboard,2025-05-16,18,1,285
2625,32,Analytics,2025-06-12,48,4,123
2626,88,Alerts,2025-03-16,49,0,80
2627,97,Reporting,2025-05-30,43,5,157
2628,77,Reporting,2025-04-26,30,0,287
2629,11,UserManagement,2025-05-26,43,2,159
2630,68,Dashboard,2025-02-13,6,5,267
2631,58,Analytics,2025-07-18,22,0,43
2632,68,Reporting,2025-05-22,36,3,122
2633,91,Alerts,2025-07-10,3,0,22
2634,47,Analytics,2025-06-25,9,1,15
2635,10,Dashboard,2025-02-21,40,4,164
2636,73,Alerts,2025-07-26,1,0,64
2637,15,Analytics,2025-02-18,48,3,227
2638,8,Dashboard,2025-03-05,37,3,48
2639,71,Analytics,2025-07-05,2,0,17
2640,65,Reporting,2025-07-03,20,1,171
2641,26,Reporting,2025-04-05,25,0,127
2642,74,Dashboard,2025-03-01,13,3,33
2643,69,Reporting,2025-06-30,31,5,85
2644,20,Dashboard,2025-07-04,25,1,61
2645,22,UserManagement,2025-06-25,25,2,198
2646,42,Reporting,2025-05-20,3,0,46
2647,67,Analytics,2025-05-25,45,0,203
2648,57,Analytics,2025-06-15,44,2,253
2649,15,Dashboard,2025-07-08,18,2,196
2650,88,UserManagement,2025-07-12,45,4,291
2651,27,Alerts,2025-03-27,25,2,208
2652,92,Analytics,2025-04-30,22,3,158
2653,75,UserManagement,2025-06-08,24,2,216
2654,63,Analytics,2025-04-22,33,1,135
2655,12,Dashboard,2025-07-06,28,3,128
2656,66,Dashboard,2025-03-28,27,1,178
2657,58,Alerts,2025-07-26,46,0,129
2658,8,Dashboard,2025-04-17,22,5,168
2659,59,Alerts,2025-07-13,9,1,291
2660,17,Dashboard,2025-03-29,23,0,56
2661,66,Analytics,2025-02-21,47,0,57
2662,54,Dashboard,2025-07-12,17,4,11
2663,59,Reporting,2025-06-08,36,3,176
2664,73,UserManagement,2025-02-06,13,1,18
2665,8,Analytics,2025-04-15,32,2,70
2666,72,UserManagement,2025-04-26,19,4,151
2667,60,Reporting,2025-05-12,18,4,265
2668,87,UserManagement,2025-02-19,6,5,225
2669,40,Reporting,2025-04-07,29,2,142
2670,93,Dashboard,2025-06-20,43,3,89
2671,3,Dashboard,2025-06-15,6,3,261
2672,51,Reporting,2025-05-16,43,5,268
2673,33,Analytics,2025-07-29,21,3,227
2674,1,Dashboard,2025-06-16,33,4,72
2675,96,Analytics,2025-02-13,8,2,173
2676,28,UserManagement,2025-03-08,2,3,251
2677,75,Dashboard,2025-02-20,9,0,136
2678,10,Reporting,2025-02-26,49,1,292
2679,6,Reporting,2025-07-23,7,0,182
2680,55,Dashboard,2025-07-01,16,4,174
2681,45,Reporting,2025-05-05,5,0,66
2682,90,Dashboard,2025-05-04,12,2,80
2683,9,Alerts,2025-03-30,24,1,289
2684,70,Dashboard,2025-02-24,5,5,49
2685,8,Analytics,2025-02-28,10,1,239
2686,9,UserManagement,2025-03-14,37,4,262
2687,61,Reporting,2025-07-30,16,3,178
2688,5,UserManagement,2025-06-21,50,1,60
2689,37,Dashboard,2025-03-20,6,3,78
2690,53,Dashboard,2025-05-27,5,2,129
2691,24,Dashboard,2025-06-30,1,3,200
2692,99,Analytics,2025-06-12,47,3,298
2693,18,UserManagement,2025-02-26,1,3,264
2694,99,UserManagement,2025-07-24,48,1,269
2695,83,Reporting,2025-03-16,22,0,60
2696,94,Dashboard,2025-07-26,40,2,184
2697,83,Reporting,2025-03-21,5,4,195
2698,54,Analytics,2025-03-22,10,0,142
2699,48,Alerts,2025-06-22,38,4,89
2700,49,Analytics,2025-06-06,41,1,202
2701,58,Alerts,2025-04-29,30,1,33
2702,49,Dashboard,2025-07-02,41,5,246
2703,49,UserManagement,2025-06-06,22,3,92
2704,11,UserManagement,2025-07-24,43,0,126
2705,88,Reporting,2025-05-09,7,0,206
2706,85,Alerts,2025-06-26,40,0,19
2707,70,Reporting,2025-06-05,8,2,88
2708,18,Dashboard,2025-07-10,4,3,161
2709,84,UserManagement,2025-02-04,46,3,159
2710,45,Reporting,2025-06-29,9,3,232
2711,16,Alerts,2025-05-24,13,0,199
2712,23,Dashboard,2025-05-22,48,2,153
2713,69,Dashboard,2025-03-30,6,2,226
2714,51,Alerts,2025-06-10,12,5,246
2715,68,Reporting,2025-07-08,6,4,249
2716,17,Analytics,2025-05-03,46,0,82
2717,94,Reporting,2025-03-12,6,0,28
2718,29,Alerts,2025-02-15,1,0,193
2719,1,UserManagement,2025-05-17,28,0,43
2720,97,Reporting,2025-04-03,44,3,236
2721,3,Analytics,2025-03-27,15,4,62
2722,39,Reporting,2025-04-11,14,3,23
2723,60,UserManagement,2025-03-22,4,5,245
2724,87,Dashboard,2025-04-20,46,3,114
2725,93,Reporting,2025-06-12,6,0,41
2726,70,Dashboard,2025-05-28,25,2,266
2727,55,UserManagement,2025-06-17,21,0,247
2728,69,Analytics,2025-06-11,41,0,72
2729,49,Reporting,2025-02-06,34,5,195
2730,30,Dashboard,2025-05-21,13,5,206
2731,32,Analytics,2025-04-22,31,2,144
2732,59,Dashboard,2025-07-05,13,4,256
2733,45,Dashboard,2025-03-04,46,1,282
2734,20,Dashboard,2025-03-03,32,4,127
2735,36,Reporting,2025-05-13,39,4,256
2736,25,Dashboard,2025-06-19,46,0,41
2737,93,UserManagement,2025-06-09,12,5,120
2738,98,Alerts,2025-03-29,31,4,60
2739,15,Analytics,2025-04-12,19,5,259
2740,5,Analytics,2025-04-08,47,5,172
2741,85,Reporting,2025-04-14,44,5,167
2742,54,Reporting,2025-03-01,38,5,126
2743,79,Reporting,2025-05-23,4,2,281
2744,99,Alerts,2025-05-11,29,4,18
2745,3,UserManagement,2025-02-22,12,0,105
2746,31,Analytics,2025-07-04,33,2,236
2747,27,Analytics,2025-02-26,1,1,161
2748,9,Reporting,2025-04-24,6,5,47
2749,13,Reporting,2025-04-13,12,5,164
2750,77,UserManagement,2025-06-10,13,0,267
2751,5,Dashboard,2025-03-08,17,2,176
2752,58,UserManagement,2025-05-02,10,1,245
2753,77,Reporting,2025-04-27,35,0,102
2754,87,Analytics,2025-02-20,37,2,206
2755,91,UserManagement,2025-07-15,13,4,35
2756,7,Dashboard,2025-04-07,45,4,92
2757,32,Alerts,2025-06-19,8,4,298
2758,95,Alerts,2025-07-23,45,0,98
2759,6,Analytics,2025-03-23,49,4,180
2760,52,Dashboard,2025-05-28,5,2,142
2761,57,UserManagement,2025-03-03,13,5,211
2762,30,Reporting,2025-04-18,12,4,280
2763,70,Reporting,2025-05-17,21,3,216
2764,28,Dashboard,2025-02-27,49,3,85
2765,97,UserManagement,2025-02-16,15,4,240
2766,100,Dashboard,2025-03-18,11,4,105
2767,8,UserManagement,2025-05-02,26,3,294
2768,18,Alerts,2025-04-21,41,5,274
2769,65,UserManagement,2025-07-24,38,1,163
2770,38,UserManagement,2025-07-02,19,5,33
2771,30,Reporting,2025-06-15,39,0,239
2772,94,Analytics,2025-05-10,27,1,223
2773,74,Reporting,2025-04-13,33,3,229
2774,41,Alerts,2025-06-14,41,4,138
2775,74,Dashboard,2025-05-01,19,3,79
2776,77,Reporting,2025-05-30,14,5,15
2777,99,Dashboard,2025-07-13,28,0,238
2778,87,Reporting,2025-06-06,17,3,203
2779,42,Analytics,2025-02-13,23,3,115
2780,31,Analytics,2025-04-27,48,4,83
2781,39,Reporting,2025-04-27,16,4,254
2782,19,Reporting,2025-06-24,34,5,44
2783,85,Dashboard,2025-05-12,1,2,115
2784,67,Dashboard,2025-06-30,42,0,183
2785,29,Alerts,2025-07-29,44,3,116
2786,53,Alerts,2025-05-11,17,3,290
2787,39,Reporting,2025-02-05,19,0,215
2788,36,Analytics,2025-07-29,49,1,253
2789,8,Alerts,2025-05-08,11,1,223
2790,72,Alerts,2025-06-07,5,3,80
2791,76,UserManagement,2025-04-03,4,2,193
2792,95,Analytics,2025-03-08,5,0,74
2793,23,Dashboard,2025-05-10,32,3,121
2794,81,Dashboard,2025-06-02,23,3,280
2795,87,Dashboard,2025-03-10,47,4,230
2796,55,UserManagement,2025-07-15,4,2,268
2797,72,Reporting,2025-04-24,40,1,253
2798,64,Reporting,2025-05-20,49,1,36
2799,7,Dashboard,2025-02-27,28,1,218
2800,45,Analytics,2025-06-07,6,2,25
2801,83,UserManagement,2025-03-19,44,3,144
2802,86,Dashboard,2025-06-06,49,1,274
2803,49,Dashboard,2025-07-05,46,1,277
2804,68,Reporting,2025-03-10,29,5,211
2805,41,Analytics,2025-05-21,1,5,129
2806,90,UserManagement,2025-02-26,48,4,100
2807,54,UserManagement,2025-02-10,44,5,39
2808,53,Alerts,2025-07-12,6,4,181
2809,20,Analytics,2025-03-07,21,4,199
2810,39,Reporting,2025-02-16,38,2,130
2811,49,Alerts,2025-04-15,50,4,142
2812,24,Reporting,2025-02-07,24,4,13
2813,97,Dashboard,2025-04-11,45,0,187
2814,69,Alerts,2025-05-11,44,4,23
2815,61,Reporting,2025-05-11,39,3,278
2816,31,Dashboard,2025-06-11,44,0,84
2817,29,Reporting,2025-06-11,5,0,252
2818,39,Analytics,2025-07-19,37,5,112
2819,91,Reporting,2025-03-27,17,2,224
2820,19,Analytics,2025-03-26,47,1,52
2821,60,Reporting,2025-07-20,21,3,177
2822,8,Dashboard,2025-05-22,29,5,240
2823,72,Analytics,2025-04-15,23,1,229
2824,53,UserManagement,2025-07-01,48,0,141
2825,54,Analytics,2025-06-30,31,1,14
2826,72,Dashboard,2025-04-07,24,3,170
2827,68,Analytics,2025-06-18,32,0,108
2828,18,Reporting,2025-02-28,20,4,174
2829,50,Reporting,2025-05-09,49,3,220
2830,32,UserManagement,2025-03-02,32,4,240
2831,33,Analytics,2025-04-24,21,1,39
2832,27,Reporting,2025-06-01,35,0,252
2833,43,Analytics,2025-03-06,48,0,266
2834,83,Alerts,2025-07-26,13,3,247
2835,11,Reporting,2025-05-20,15,0,265
2836,58,Analytics,2025-07-27,38,1,183
2837,48,Reporting,2025-02-17,11,5,186
2838,12,Alerts,2025-03-06,3,5,140
2839,69,Alerts,2025-07-30,45,5,91
2840,93,Reporting,2025-04-04,23,0,233
2841,25,Alerts,2025-05-20,27,5,49
2842,7,Reporting,2025-06-28,30,5,24
2843,35,Dashboard,2025-04-19,30,5,133
2844,49,UserManagement,2025-07-22,21,2,279
2845,87,Dashboard,2025-03-17,26,0,142
2846,78,Alerts,2025-03-18,30,4,85
2847,78,Reporting,2025-07-21,30,0,102
2848,6,Dashboard,2025-05-06,29,1,254
2849,10,Analytics,2025-02-16,10,2,117
2850,25,Analytics,2025-07-27,10,5,216
2851,98,Analytics,2025-07-14,48,5,76
2852,76,Reporting,2025-04-02,49,4,243
2853,93,Alerts,2025-07-07,25,4,115
2854,86,Reporting,2025-04-16,27,4,102
2855,72,Alerts,2025-05-15,2,4,40
2856,28,UserManagement,2025-05-22,9,4,100
2857,62,Reporting,2025-05-11,21,4,99
2858,27,UserManagement,2025-05-04,25,3,85
2859,43,Reporting,2025-04-20,41,1,256
2860,39,UserManagement,2025-07-11,10,0,62
2861,2,UserManagement,2025-03-11,26,0,64
2862,28,Reporting,2025-05-12,24,3,48
2863,25,Dashboard,2025-03-27,1,0,247
2864,95,Analytics,2025-02-25,28,5,199
2865,16,UserManagement,2025-07-19,43,4,260
2866,96,Analytics,2025-04-22,12,4,228
2867,97,Reporting,2025-05-16,10,5,71
2868,62,UserManagement,2025-02-03,38,4,261
2869,32,Analytics,2025-04-06,12,2,64
2870,90,Analytics,2025-03-27,14,5,226
2871,78,Alerts,2025-02-17,7,4,94
2872,91,Dashboard,2025-06-30,2,0,39
2873,27,Analytics,2025-04-27,26,0,160
2874,51,Reporting,2025-02-23,31,4,90
2875,31,Reporting,2025-07-05,10,3,288
2876,71,Alerts,2025-07-24,18,2,200
2877,42,Analytics,2025-06-04,22,2,68
2878,100,UserManagement,2025-07-19,13,4,157
2879,37,Reporting,2025-07-29,2,1,147
2880,49,UserManagement,2025-06-26,32,1,292
2881,60,Reporting,2025-07-05,26,0,216
2882,69,UserManagement,2025-05-10,11,3,293
2883,84,Dashboard,2025-02-05,20,2,129
2884,46,Analytics,2025-04-11,36,4,26
2885,40,Dashboard,2025-06-04,18,4,201
2886,34,Dashboard,2025-06-18,15,5,99
2887,47,Analytics,2025-07-09,13,1,63
2888,66,UserManagement,2025-06-13,32,4,227
2889,64,Dashboard,2025-04-28,39,3,14
2890,60,Analytics,2025-03-16,47,4,116
2891,13,UserManagement,2025-07-30,32,2,101
2892,93,Analytics,2025-02-05,28,3,105
2893,61,Analytics,2025-07-18,28,0,25
2894,98,Dashboard,2025-05-26,11,4,102
2895,41,Analytics,2025-07-20,32,1,221
2896,27,Analytics,2025-07-03,43,0,291
2897,48,Reporting,2025-07-19,4,0,17
2898,41,Dashboard,2025-05-15,23,2,58
2899,53,UserManagement,2025-07-12,7,4,146
2900,6,Dashboard,2025-05-25,5,0,104
2901,73,Analytics,2025-05-08,21,3,213
2902,29,Reporting,2025-02-05,46,3,147
2903,95,Reporting,2025-02-25,31,2,263
2904,19,Alerts,2025-04-25,39,3,49
2905,3,Alerts,2025-05-23,19,5,41
2906,34,Reporting,2025-02-03,10,0,226
2907,71,Dashboard,2025-06-18,16,1,289
2908,75,Dashboard,2025-06-26,34,1,22
2909,75,Analytics,2025-03-04,32,3,46
2910,93,Alerts,2025-04-05,14,4,240
2911,54,Reporting,2025-07-01,27,0,247
2912,38,Analytics,2025-06-29,32,2,19
2913,20,UserManagement,2025-05-11,1,4,120
2914,26,UserManagement,2025-06-24,20,3,51
2915,43,Dashboard,2025-03-04,41,0,214
2916,30,Analytics,2025-04-17,11,5,109
2917,49,Analytics,2025-02-18,22,5,238
2918,73,Reporting,2025-04-08,41,0,30
2919,32,Analytics,2025-02-10,20,1,185
2920,64,Reporting,2025-06-30,44,4,15
2921,71,Alerts,2025-03-20,40,3,26
2922,84,Analytics,2025-03-18,28,5,159
2923,88,Dashboard,2025-05-31,40,4,111
2924,44,Dashboard,2025-03-06,8,2,116
2925,33,Analytics,2025-03-31,39,1,104
2926,98,Alerts,2025-02-12,9,4,221
2927,63,UserManagement,2025-03-28,34,5,244
2928,93,Dashboard,2025-05-21,19,3,103
2929,83,Alerts,2025-05-10,22,4,139
2930,95,Analytics,2025-03-30,47,4,153
2931,63,Alerts,2025-06-04,24,1,202
2932,59,UserManagement,2025-07-08,45,3,124
2933,22,UserManagement,2025-05-25,9,5,67
2934,94,UserManagement,2025-05-17,24,3,235
2935,46,Reporting,2025-07-10,37,4,91
2936,22,Dashboard,2025-05-02,31,5,298
2937,18,UserManagement,2025-03-11,5,3,152
2938,93,Alerts,2025-05-30,2,5,237
2939,70,Dashboard,2025-02-13,29,5,231
2940,63,UserManagement,2025-02-16,24,0,133
2941,24,Alerts,2025-06-09,27,2,294
2942,70,Dashboard,2025-02-04,16,0,12
2943,83,Dashboard,2025-07-12,14,4,286
2944,8,Analytics,2025-07-12,21,2,123
2945,68,Alerts,2025-03-27,45,1,298
2946,5,Analytics,2025-07-16,15,5,26
2947,10,UserManagement,2025-06-07,21,0,213
2948,86,Dashboard,2025-07-28,41,2,176
2949,7,Alerts,2025-02-10,31,0,143
2950,98,Alerts,2025-06-06,18,4,41
2951,1,Reporting,2025-04-03,36,3,90
2952,53,UserManagement,2025-04-24,22,0,189
2953,18,Dashboard,2025-06-13,37,2,291
2954,81,UserManagement,2025-03-29,22,3,176
2955,30,Reporting,2025-07-05,45,0,65
2956,9,Reporting,2025-05-05,13,3,122
2957,91,Alerts,2025-06-08,9,4,125
2958,20,Reporting,2025-03-02,21,5,75
2959,2,UserManagement,2025-03-18,41,1,246
2960,28,Dashboard,2025-03-22,37,1,90
2961,65,Analytics,2025-05-12,15,3,262
2962,59,UserManagement,2025-05-13,46,2,102
2963,48,Reporting,2025-04-06,38,5,286
2964,8,Reporting,2025-02-14,40,5,54
2965,80,Alerts,2025-06-22,16,4,91
2966,82,Alerts,2025-03-24,16,4,70
2967,86,Alerts,2025-07-04,32,1,208
2968,79,UserManagement,2025-06-28,37,2,123
2969,62,Analytics,2025-06-05,31,5,188
2970,85,Alerts,2025-04-29,2,3,34
2971,63,Dashboard,2025-04-24,21,2,162
2972,3,Dashboard,2025-04-07,33,0,298
2973,1,Alerts,2025-02-23,7,3,229
2974,69,Alerts,2025-03-22,25,4,40
2975,71,Analytics,2025-06-10,49,5,74
2976,53,Analytics,2025-04-20,10,5,230
2977,2,UserManagement,2025-06-13,40,5,224
2978,3,UserManagement,2025-07-14,21,3,241
2979,68,Dashboard,2025-05-21,6,1,212
2980,93,Analytics,2025-04-14,34,2,179
2981,36,UserManagement,2025-06-19,32,5,97
2982,69,UserManagement,2025-02-06,30,0,242
2983,37,Alerts,2025-05-14,39,4,95
2984,3,Analytics,2025-03-06,47,3,293
2985,65,UserManagement,2025-02-16,18,5,165
2986,90,Alerts,2025-07-05,5,5,192
2987,87,Dashboard,2025-06-24,29,2,115
2988,56,Reporting,2025-04-04,25,4,260
2989,23,Analytics,2025-07-04,50,3,145
2990,14,Dashboard,2025-07-03,13,3,201
2991,13,Dashboard,2025-05-31,50,4,21
2992,68,Analytics,2025-07-27,18,1,241
2993,20,Reporting,2025-04-05,46,5,10
2994,31,Alerts,2025-06-14,10,2,268
2995,25,Dashboard,2025-05-24,24,4,289
2996,80,Dashboard,2025-07-24,50,3,232
2997,68,Reporting,2025-04-01,4,0,164
2998,33,Alerts,2025-02-12,31,2,11
2999,46,Dashboard,2025-03-18,16,3,224
3000,35,Reporting,2025-04-07,15,4,263
3001,51,Analytics,2025-05-02,41,2,196
3002,11,Reporting,2025-05-25,1,1,221
3003,48,Reporting,2025-07-01,21,0,21
3004,52,UserManagement,2025-03-13,23,3,96
3005,59,Dashboard,2025-07-10,40,0,32
3006,73,Alerts,2025-05-02,31,1,289
3007,32,Analytics,2025-04-12,36,4,15
3008,90,UserManagement,2025-06-07,10,2,62
3009,29,Reporting,2025-06-23,18,0,299
3010,39,Analytics,2025-04-21,21,3,97
3011,88,Alerts,2025-03-25,32,1,33
3012,11,Analytics,2025-04-12,21,1,94
3013,84,Analytics,2025-03-23,39,2,105
3014,84,Dashboard,2025-05-07,35,4,49
3015,98,Alerts,2025-07-18,13,1,200
3016,5,Reporting,2025-04-10,42,5,163
3017,12,Dashboard,2025-05-23,13,3,131
3018,52,Dashboard,2025-04-28,39,2,26
3019,49,Reporting,2025-07-06,39,4,153
3020,49,UserManagement,2025-07-19,8,4,142
3021,71,Alerts,2025-02-15,19,1,287
3022,61,Analytics,2025-04-25,47,0,27
3023,8,UserManagement,2025-04-14,4,4,125
3024,82,Alerts,2025-06-12,48,4,98
3025,2,Alerts,2025-05-17,13,1,90
3026,90,Analytics,2025-06-13,34,2,188
3027,22,UserManagement,2025-04-19,33,4,108
3028,11,UserManagement,2025-06-16,19,3,136
3029,64,UserManagement,2025-03-01,16,4,115
3030,56,Analytics,2025-05-22,25,5,98
3031,83,Analytics,2025-03-18,28,4,13
3032,43,Alerts,2025-02-26,45,1,95
3033,73,UserManagement,2025-03-27,1,4,135
3034,13,Reporting,2025-03-21,20,0,193
3035,68,Alerts,2025-04-12,17,3,44
3036,6,Reporting,2025-07-04,14,1,30
3037,30,Alerts,2025-02-07,10,2,88
3038,28,Reporting,2025-07-19,19,3,201
3039,89,Analytics,2025-02-16,2,3,179
3040,73,Alerts,2025-05-29,2,1,186
3041,61,Alerts,2025-07-03,42,4,40
3042,35,Dashboard,2025-06-05,42,3,68
3043,6,Reporting,2025-07-02,49,4,125
3044,10,Alerts,2025-07-18,27,4,182
3045,88,Alerts,2025-07-22,6,0,155
3046,36,Analytics,2025-03-06,24,3,178
3047,70,Reporting,2025-05-24,30,0,27
3048,73,UserManagement,2025-05-31,50,4,125
3049,85,Reporting,2025-07-15,10,0,217
3050,5,UserManagement,2025-03-17,29,0,268
3051,23,Alerts,2025-07-06,41,2,293
3052,41,Reporting,2025-05-22,25,0,296
3053,3,Reporting,2025-06-04,36,1,155
3054,27,Reporting,2025-02-23,11,0,116
3055,76,Reporting,2025-02-02,39,4,109
3056,19,Reporting,2025-04-19,29,5,135
3057,97,Dashboard,2025-04-22,49,1,108
3058,92,Dashboard,2025-04-22,21,2,93
3059,51,Alerts,2025-07-06,7,5,160
3060,10,UserManagement,2025-06-05,18,4,136
3061,39,Reporting,2025-02-04,30,5,211
3062,21,Analytics,2025-05-24,18,1,93
3063,73,Alerts,2025-03-27,13,1,228
3064,31,Alerts,2025-06-09,46,5,77
3065,73,Reporting,2025-06-18,39,3,13
3066,50,Reporting,2025-06-09,30,0,285
3067,87,UserManagement,2025-05-04,19,1,23
3068,70,Dashboard,2025-02-18,11,1,187
3069,43,Alerts,2025-05-19,38,3,298
3070,50,Alerts,2025-03-01,9,5,285
3071,97,Reporting,2025-05-19,21,3,128
3072,95,Alerts,2025-07-31,2,0,72
3073,18,Analytics,2025-07-07,8,2,74
3074,89,UserManagement,2025-06-14,4,1,147
3075,93,Reporting,2025-03-25,21,1,148
3076,11,UserManagement,2025-02-02,36,0,56
3077,65,Alerts,2025-02-22,31,2,92
3078,96,Dashboard,2025-03-31,24,2,39
3079,45,Dashboard,2025-05-14,10,4,237
3080,7,Analytics,2025-02-05,21,4,180
3081,13,Analytics,2025-05-31,47,0,211
3082,56,Reporting,2025-06-18,25,3,170
3083,30,Analytics,2025-05-12,36,2,78
3084,10,Alerts,2025-02-07,2,5,38
3085,44,Reporting,2025-07-14,41,0,70
3086,78,Dashboard,2025-06-19,28,1,83
3087,99,UserManagement,2025-06-14,42,2,134
3088,79,UserManagement,2025-05-07,21,2,264
3089,77,Alerts,2025-04-06,26,2,215
3090,51,Alerts,2025-06-25,12,3,111
3091,100,Analytics,2025-07-28,21,1,48
3092,42,Alerts,2025-02-11,40,2,256
3093,4,UserManagement,2025-04-01,49,0,245
3094,82,Reporting,2025-04-13,3,4,168
3095,35,UserManagement,2025-05-07,42,0,200
3096,58,Analytics,2025-07-26,19,3,152
3097,63,Alerts,2025-06-16,21,2,91
3098,30,Dashboard,2025-05-25,37,5,43
3099,46,Analytics,2025-07-12,49,0,17
3100,71,Dashboard,2025-06-18,37,1,206
3101,49,Reporting,2025-02-08,3,5,103
3102,56,UserManagement,2025-07-29,33,2,147
3103,24,Dashboard,2025-03-01,4,2,57
3104,88,Alerts,2025-05-02,47,0,299
3105,75,Dashboard,2025-04-01,46,4,114
3106,85,Analytics,2025-03-04,46,3,239
3107,49,UserManagement,2025-07-31,9,3,185
3108,11,Reporting,2025-03-28,32,0,60
